Timestamp (Second),sinA,sinB,sinC
0.035,-0.5397472,1.931453,-0.5221828
0.035,-0.54058874,1.9311932,-0.5231773
0.035,-0.54142976,1.930933,-0.5241718
0.035,-0.5422702,1.9306722,-0.5251663
0.035,-0.54311013,1.9304109,-0.5261608
0.035,-0.54394954,1.9301492,-0.5271552
0.035,-0.54478836,1.9298869,-0.5281496
0.035,-0.5456267,1.9296243,-0.529144
0.035,-0.54646444,1.9293611,-0.5301384
0.035,-0.54730165,1.9290974,-0.53113276
0.035,-0.5481383,1.9288332,-0.5321271
0.035,-0.5489744,1.9285686,-0.53312135
0.035,-0.54981,1.9283036,-0.5341157
0.035,-0.55147946,1.928038,-0.53510994
0.035,-0.5523134,1.9277719,-0.5361042
0.035,-0.5531467,1.9275054,-0.5370984
0.035,-0.5539795,1.9272382,-0.5380926
0.035,-0.5548118,1.9269707,-0.53908676
0.035,-0.5556435,1.9267027,-0.54008096
0.035,-0.5564746,1.9264343,-0.5410751
0.035,-0.5573052,1.9261653,-0.5420692
0.035,-0.5581353,1.9258958,-0.5430633
0.035,-0.5589647,1.9256259,-0.54405737
0.035,-0.55979365,1.9253556,-0.5450514
0.035,-0.560622,1.9250846,-0.5460454
0.035,-0.56144977,1.9248133,-0.54703945
0.035,-0.562277,1.9245414,-0.5480334
0.036,-0.5639298,1.9242691,-0.5490274
0.036,-0.5655803,1.9239962,-0.55002135
0.036,-0.5664047,1.923723,-0.55101526
0.036,-0.56722856,1.9234492,-0.55200917
0.036,-0.5680518,1.923175,-0.5530031
0.036,-0.56887454,1.9229002,-0.5539969
0.036,-0.56969666,1.922625,-0.5549907
0.036,-0.57051826,1.9223492,-0.55598456
0.036,-0.57133925,1.9220731,-0.55697834
0.036,-0.57215965,1.9217964,-0.5579721
0.036,-0.5729795,1.9215193,-0.55896586
0.036,-0.57379884,1.9212416,-0.55995953
0.036,-0.5746175,1.9209635,-0.56095326
0.036,-0.57543564,1.9206849,-0.5619469
0.036,-0.57625324,1.9204059,-0.5629406
0.036,-0.5770702,1.9201263,-0.5639342
0.036,-0.5778866,1.9198463,-0.5649278
0.036,-0.57870245,1.9195658,-0.5659214
0.036,-0.57951766,1.9192848,-0.566915
0.036,-0.58033234,1.9190034,-0.5679085
0.036,-0.5811464,1.9187214,-0.568902
0.036,-0.58195996,1.918439,-0.5698955
0.036,-0.58277285,1.9181561,-0.570889
0.036,-0.5835852,1.9178728,-0.5718824
0.036,-0.58439696,1.9175888,-0.57287586
0.036,-0.5852082,1.9173045,-0.5738693
0.036,-0.58601874,1.9170197,-0.57486266
0.036,-0.58682877,1.9167345,-0.57585603
0.036,-0.58763814,1.9164486,-0.57684934
0.036,-0.588447,1.9161624,-0.57784265
0.036,-0.5892552,1.9158757,-0.57883596
0.036,-0.5900629,1.9153007,-0.5798292
0.036,-0.59086996,1.9150126,-0.58082247
0.036,-0.5916764,1.9147239,-0.58280885
0.036,-0.5924823,1.9141452,-0.58380204
0.036,-0.5932876,1.9138551,-0.5847952
0.036,-0.5940923,1.9135646,-0.5867814
0.036,-0.5948964,1.9132735,-0.5877745
0.036,-0.5956999,1.912982,-0.5887675
0.036,-0.5965028,1.9126899,-0.58976054
0.036,-0.5973051,1.9123975,-0.59075356
0.036,-0.5981068,1.9121045,-0.59174657
0.036,-0.59890795,1.9118111,-0.5927395
0.036,-0.59970844,1.9115171,-0.5937325
0.036,-0.6005084,1.9112228,-0.5947254
0.036,-0.6013077,1.9103367,-0.59571826
0.036,-0.6021064,1.9100405,-0.5967111
0.036,-0.6029045,1.9094464,-0.5996896
0.036,-0.60370207,1.9091487,-0.6006823
0.036,-0.6044989,1.9088504,-0.6026678
0.036,-0.60529524,1.9085518,-0.6036605
0.036,-0.60609096,1.9082526,-0.6046532
0.036,-0.606886,1.9079529,-0.60564584
0.036,-0.6076805,1.9076529,-0.60663843
0.036,-0.6084744,1.9073522,-0.6076311
0.036,-0.60926765,1.9070512,-0.6086236
0.036,-0.61006033,1.9067496,-0.60961616
0.036,-0.61085236,1.9064476,-0.6106087
0.036,-0.61164385,1.9061451,-0.61160123
0.036,-0.6124346,1.9058421,-0.6125937
0.036,-0.61322486,1.9055387,-0.6135861
0.036,-0.61401445,1.9052347,-0.6145786
0.036,-0.61480343,1.9049304,-0.61557096
0.036,-0.6155918,1.9046254,-0.6165634
0.036,-0.61637956,1.9043201,-0.61755574
0.036,-0.6171667,1.9040142,-0.61854804
0.036,-0.61795324,1.9037079,-0.61954033
0.036,-0.6187391,1.9034011,-0.62053263
0.036,-0.6195244,1.9030938,-0.6215249
0.036,-0.6203091,1.9027861,-0.6225171
0.036,-0.62109315,1.9024779,-0.62350935
0.036,-0.6218766,1.9021692,-0.6245015
0.036,-0.6226594,1.90186,-0.62549365
0.036,-0.6234416,1.9015504,-0.6264858
0.036,-0.6242231,1.9012402,-0.6274779
0.036,-0.62500405,1.9009297,-0.62847
0.036,-0.6257844,1.9006186,-0.62946206
0.036,-0.626564,1.900307,-0.63045406
0.036,-0.6273431,1.8999951,-0.63144606
0.036,-0.62812155,1.8996825,-0.63243806
0.036,-0.62889934,1.8993696,-0.63343
0.036,-0.6296765,1.8990561,-0.63442194
0.036,-0.63045305,1.8987422,-0.6354139
0.036,-0.631229,1.8984278,-0.6364057
0.036,-0.63200426,1.8981129,-0.6373976
0.036,-0.6327789,1.8977976,-0.6383894
0.036,-0.6335529,1.8974818,-0.63938123
0.036,-0.6343263,1.8971655,-0.640373
0.036,-0.63509905,1.8968487,-0.64136475
0.036,-0.6358712,1.8965315,-0.64235646
0.036,-0.63664263,1.8962138,-0.64334816
0.036,-0.63741344,1.8958956,-0.64433986
0.036,-0.63818365,1.895577,-0.6453315
0.036,-0.63895327,1.8952578,-0.64632314
0.036,-0.63972217,1.8949382,-0.6473147
0.036,-0.6404905,1.8946182,-0.6483063
0.036,-0.6412581,1.8942975,-0.64929783
0.036,-0.6420251,1.8939764,-0.65028936
0.036,-0.64279145,1.893655,-0.6512808
0.036,-0.6435572,1.8933331,-0.65227234
0.036,-0.6443223,1.8930106,-0.65326375
0.036,-0.6450867,1.8926877,-0.65425515
0.036,-0.6458505,1.8923643,-0.65524656
0.036,-0.6466136,1.8920404,-0.6562379
0.036,-0.6473761,1.891716,-0.65722924
0.036,-0.648138,1.8913912,-0.6582206
0.036,-0.64889914,1.891066,-0.6592119
0.036,-0.6496597,1.8907402,-0.6602031
0.036,-0.6504196,1.8904139,-0.6611943
0.036,-0.65117884,1.8900872,-0.66218555
0.036,-0.6519375,1.88976,-0.6631767
0.036,-0.6526954,1.8894324,-0.6641679
0.036,-0.6534527,1.8891042,-0.665159
0.036,-0.6542093,1.8887757,-0.6661501
0.036,-0.65496534,1.8884466,-0.6671412
0.036,-0.65572065,1.8881171,-0.66813225
0.036,-0.6564753,1.887787,-0.66912323
0.036,-0.65722936,1.8874565,-0.6701142
0.036,-0.6579827,1.8871256,-0.6711052
0.036,-0.6587354,1.8867942,-0.67209613
0.036,-0.6594875,1.8864622,-0.67308706
0.036,-0.66023886,1.8861299,-0.6740779
0.036,-0.6609896,1.885797,-0.6750688
0.036,-0.66173965,1.8854637,-0.6760596
0.036,-0.66248906,1.8851299,-0.6770504
0.036,-0.66323775,1.8847957,-0.6780412
0.036,-0.66398585,1.8844609,-0.67903197
0.036,-0.6647333,1.8841257,-0.68002266
0.036,-0.66548,1.8837901,-0.68101335
0.036,-0.6662261,1.883454,-0.68200403
0.036,-0.6669715,1.8831173,-0.68299466
0.036,-0.66771626,1.8827802,-0.6839853
0.036,-0.66846037,1.8824427,-0.68497586
0.036,-0.66920376,1.8821046,-0.68596643
0.036,-0.6699465,1.8817662,-0.68695694
0.036,-0.67068857,1.8814272,-0.68794745
0.036,-0.67143,1.8810878,-0.6889379
0.036,-0.6721707,1.8807478,-0.68992835
0.036,-0.67291075,1.8804075,-0.6909188
0.036,-0.67365015,1.8800666,-0.6919092
0.036,-0.6743889,1.8797253,-0.6928996
0.036,-0.6751269,1.8793836,-0.6938899
0.036,-0.6758643,1.8790413,-0.6948802
0.036,-0.676601,1.8786986,-0.69587046
0.036,-0.677337,1.8783554,-0.69686073
0.036,-0.67807233,1.8780117,-0.69785094
0.036,-0.67880696,1.8776675,-0.69884115
0.036,-0.67954093,1.8773229,-0.6998313
0.036,-0.68027425,1.8769778,-0.70082146
0.036,-0.68100685,1.8766323,-0.7018116
0.036,-0.6817388,1.8762863,-0.7028017
0.036,-0.6824701,1.8759398,-0.70379174
0.036,-0.6832006,1.8755928,-0.7047818
0.036,-0.6839305,1.8752455,-0.70577174
0.036,-0.6846597,1.8748976,-0.7067617
0.036,-0.68538827,1.8745492,-0.7077517
0.036,-0.6861161,1.8742003,-0.7087416
0.036,-0.6868432,1.8738511,-0.7097315
0.036,-0.6875697,1.8735013,-0.7107214
0.036,-0.6882955,1.8731511,-0.71171117
0.036,-0.6890206,1.8728004,-0.71270096
0.036,-0.68974495,1.8724492,-0.71369076
0.036,-0.69046867,1.8720976,-0.7146805
0.036,-0.6911917,1.8717455,-0.7156702
0.036,-0.691914,1.8713928,-0.7166599
0.036,-0.69263566,1.8710399,-0.7176496
0.036,-0.6933566,1.8706864,-0.7186392
0.036,-0.69407684,1.8703324,-0.7196288
0.036,-0.6947964,1.869978,-0.72061837
0.036,-0.6955152,1.8696231,-0.7216079
0.036,-0.6962334,1.8692677,-0.7225974
0.036,-0.69695085,1.8689119,-0.7235869
0.036,-0.69766766,1.8685555,-0.7245764
0.036,-0.6983837,1.8681988,-0.72556585
0.036,-0.69909906,1.8678415,-0.7265552
0.036,-0.6998137,1.8674837,-0.7275446
0.036,-0.7005277,1.8671255,-0.7285339
0.036,-0.701241,1.8667669,-0.72952324
0.036,-0.7019536,1.8664078,-0.73051256
0.036,-0.70266545,1.8660482,-0.73150176
0.036,-0.7033766,1.8656882,-0.732491
0.036,-0.7040871,1.8653277,-0.7334802
0.036,-0.70479685,1.8649666,-0.73446935
0.036,-0.7055059,1.8646052,-0.7354585
0.036,-0.70621425,1.8642434,-0.73644763
0.036,-0.7069219,1.863881,-0.7374367
0.036,-0.70762885,1.8635181,-0.73842573
0.036,-0.70833504,1.8631548,-0.73941475
0.036,-0.7090406,1.8627911,-0.7404038
0.036,-0.7097454,1.8624268,-0.74139273
0.036,-0.7104495,1.8620621,-0.74238163
0.036,-0.7111529,1.861697,-0.74337053
0.036,-0.7118556,1.8613312,-0.74435943
0.036,-0.71255755,1.8609651,-0.7453483
0.036,-0.7132588,1.8605986,-0.74633706
0.036,-0.71395934,1.8602315,-0.74732584
0.036,-0.71465915,1.8598641,-0.7483146
0.036,-0.7153583,1.8594961,-0.74930334
0.036,-0.7160567,1.8591276,-0.750292
0.036,-0.7167544,1.8587588,-0.75128067
0.036,-0.71745133,1.8583894,-0.7522693
0.036,-0.7181476,1.8580196,-0.75325793
0.036,-0.7188431,1.8576493,-0.7542465
0.036,-0.7195379,1.8572786,-0.755235
0.036,-0.720232,1.8569074,-0.75622356
0.036,-0.7209254,1.8565357,-0.75721204
0.036,-0.72161806,1.8561635,-0.75820047
0.036,-0.72231,1.8557909,-0.7591889
0.036,-0.7230012,1.8554178,-0.7601773
0.036,-0.7236917,1.8550442,-0.7611657
0.036,-0.72438145,1.8546703,-0.762154
0.036,-0.7250705,1.8542958,-0.7631423
0.036,-0.7257588,1.8539209,-0.76413053
0.036,-0.7264464,1.8535455,-0.7651188
0.036,-0.7271332,1.8531697,-0.76610696
0.036,-0.7278194,1.8527933,-0.76709515
0.036,-0.7285048,1.8524165,-0.76808333
0.036,-0.72918946,1.8520393,-0.7690714
0.036,-0.7298734,1.8516616,-0.7700595
0.036,-0.7305566,1.8512834,-0.7710476
0.036,-0.7312391,1.8509048,-0.7720356
0.036,-0.73192084,1.8505257,-0.7730236
0.036,-0.7326019,1.8501462,-0.77401155
0.036,-0.73328215,1.8497661,-0.7749995
0.036,-0.73396176,1.8493856,-0.7759874
0.036,-0.73464054,1.8490047,-0.7769752
0.036,-0.73531866,1.8486233,-0.7779631
0.036,-0.735996,1.8482414,-0.77895087
0.036,-0.73667264,1.8478591,-0.77993864
0.036,-0.7373485,1.8474762,-0.7809264
0.036,-0.73802364,1.847093,-0.7819141
0.036,-0.73869807,1.8467094,-0.78290176
0.036,-0.7393717,1.8463252,-0.7838894
0.036,-0.74004465,1.8459405,-0.78487706
0.036,-0.7407168,1.8455554,-0.78586465
0.036,-0.74138826,1.8451699,-0.7868522
0.036,-0.742059,1.8447838,-0.7878397
0.036,-0.74272895,1.8443973,-0.78882724
0.036,-0.7433982,1.8440104,-0.78981465
0.036,-0.74406666,1.8436229,-0.7908021
0.036,-0.74473435,1.8432351,-0.79178953
0.036,-0.7454014,1.8428468,-0.7927769
0.036,-0.7460676,1.842458,-0.79376423
0.036,-0.7467331,1.8420688,-0.7947515
0.036,-0.74739784,1.841679,-0.79573876
0.036,-0.74806184,1.8412888,-0.79672605
0.036,-0.7487251,1.8408983,-0.7977132
0.036,-0.7493876,1.8405071,-0.7987004
0.036,-0.75004935,1.8401155,-0.79968756
0.036,-0.75071037,1.8397236,-0.8006747
0.036,-0.75137067,1.8393312,-0.80166173
0.036,-0.75203013,1.8389381,-0.8026488
0.036,-0.7526889,1.8385447,-0.8036358
0.036,-0.7533469,1.8381509,-0.80462277
0.036,-0.7540041,1.8377566,-0.8056097
0.036,-0.7546606,1.8373618,-0.80659664
0.036,-0.7553164,1.8369666,-0.8075835
0.036,-0.7559714,1.8365709,-0.8085704
0.036,-0.7566256,1.8361747,-0.8095572
0.036,-0.75727904,1.8357781,-0.810544
0.036,-0.75793177,1.8353812,-0.81153077
0.036,-0.7585837,1.8349836,-0.81251746
0.036,-0.7592349,1.8345855,-0.81350416
0.036,-0.7598854,1.8341872,-0.81449085
0.036,-0.760535,1.8337883,-0.81547743
0.036,-0.7611839,1.8333889,-0.81646407
0.036,-0.7618321,1.8329891,-0.8174506
0.036,-0.7624795,1.8325888,-0.81843716
0.036,-0.76312613,1.832188,-0.8194236
0.036,-0.763772,1.8317869,-0.8204101
0.036,-0.7644171,1.8313853,-0.8213965
0.036,-0.76506144,1.8313853,-0.8223829
0.036,-0.765705,1.830983,-0.82336926
0.036,-0.7663478,1.8305805,-0.8243556
0.036,-0.7669899,1.8301775,-0.82534194
0.036,-0.7676311,1.829774,-0.82632816
0.036,-0.7682716,1.8293701,-0.82731444
0.036,-0.76891136,1.8289657,-0.8283006
0.036,-0.7695504,1.8285608,-0.8292868
0.036,-0.77018857,1.8281555,-0.8302729
0.036,-0.770826,1.8277497,-0.831259
0.036,-0.7714627,1.8273436,-0.8322451
0.036,-0.77209854,1.8269368,-0.8332311
0.036,-0.7727336,1.8265297,-0.83421713
0.036,-0.773368,1.8261222,-0.8352031
0.036,-0.7740016,1.8257141,-0.83618903
0.036,-0.77463436,1.8253056,-0.8371749
0.036,-0.7752664,1.8248966,-0.8381608
0.036,-0.7758976,1.8244872,-0.8391466
0.036,-0.7765281,1.8240772,-0.8401324
0.036,-0.7771578,1.8236669,-0.84111816
0.036,-0.77778673,1.8232561,-0.8421039
0.036,-0.77841485,1.822845,-0.84308964
0.036,-0.77904224,1.8224332,-0.84407526
0.036,-0.7796688,1.8220211,-0.8450609
0.036,-0.7802946,1.8216084,-0.8460465
0.036,-0.7809196,1.8211954,-0.84703207
0.036,-0.78154385,1.8207818,-0.8480176
0.036,-0.7821673,1.8203679,-0.8490031
0.036,-0.78279,1.8199534,-0.8499886
0.036,-0.7834119,1.8195386,-0.85097396
0.036,-0.784033,1.8191233,-0.85195935
0.036,-0.7846533,1.8187075,-0.85294473
0.036,-0.7852729,1.8182912,-0.85393006
0.036,-0.78589165,1.8178746,-0.8549154
0.036,-0.78650963,1.8174573,-0.8559006
0.036,-0.7871268,1.8170397,-0.85688585
0.036,-0.7877432,1.8166217,-0.857871
0.036,-0.7883588,1.8162031,-0.8588562
0.036,-0.7889736,1.8157841,-0.8598413
0.036,-0.7895877,1.8153647,-0.8608264
0.036,-0.7902009,1.8149449,-0.86181146
0.036,-0.7908133,1.8145245,-0.8627964
0.036,-0.791425,1.8141037,-0.86378145
0.036,-0.7920359,1.8136824,-0.86476636
0.036,-0.79264593,1.8132608,-0.86575127
0.036,-0.79325527,1.8128386,-0.8667362
0.036,-0.7938637,1.812416,-0.867721
0.036,-0.79447144,1.811993,-0.8687058
0.036,-0.79507834,1.8115695,-0.8696906
0.036,-0.79568446,1.8111454,-0.8706753
0.036,-0.79628974,1.810721,-0.87166005
0.036,-0.79689425,1.8102962,-0.8726447
0.036,-0.797498,1.8098708,-0.87362933
0.036,-0.79810095,1.809445,-0.87461394
0.036,-0.7987031,1.8090189,-0.8755985
0.036,-0.79930437,1.8085922,-0.87658304
0.036,-0.7999049,1.8081651,-0.8775675
0.036,-0.8005046,1.8077375,-0.87855196
0.036,-0.80110353,1.8073094,-0.8795364
0.036,-0.80170166,1.806881,-0.8805208
0.036,-0.802299,1.806452,-0.88150513
0.036,-0.80289555,1.8060226,-0.8824895
0.036,-0.80349123,1.8055928,-0.88347375
0.036,-0.80408615,1.8051624,-0.884458
0.036,-0.8046803,1.8047317,-0.8854422
0.036,-0.8052736,1.8043005,-0.8864264
0.036,-0.80586606,1.8038689,-0.8874105
0.036,-0.80645776,1.8034368,-0.88839465
0.036,-0.8070487,1.8030043,-0.8893787
0.036,-0.80763876,1.8025712,-0.89036274
0.036,-0.808228,1.8021377,-0.89134675
0.036,-0.8088165,1.8017039,-0.8923307
0.036,-0.80940413,1.8012695,-0.89331466
0.036,-0.809991,1.8008348,-0.89429855
0.036,-0.81057703,1.8003994,-0.8952824
0.036,-0.81116223,1.7999638,-0.8962662
0.036,-0.81174666,1.7995276,-0.89725
0.036,-0.81233025,1.799091,-0.8982338
0.036,-0.81291306,1.798654,-0.8992175
0.036,-0.81349504,1.7982165,-0.90020114
0.036,-0.8140762,1.7977785,-0.9011848
0.036,-0.81465656,1.7973402,-0.9021684
0.036,-0.8152361,1.7969012,-0.9031519
0.036,-0.8158148,1.7964619,-0.90413547
0.036,-0.8163927,1.7960222,-0.905119
0.036,-0.8169698,1.795582,-0.9061024
0.036,-0.81754607,1.7951413,-0.90708584
0.036,-0.81812155,1.7947003,-0.90806925
0.036,-0.81869614,1.7942587,-0.9090526
0.036,-0.81926996,1.7938167,-0.9100359
0.036,-0.819843,1.7933743,-0.9110192
0.036,-0.82041514,1.7929314,-0.91200244
0.036,-0.8209865,1.7924881,-0.9129856
0.036,-0.82155704,1.7920443,-0.9139688
0.036,-0.82212675,1.7916001,-0.914952
0.036,-0.8226957,1.7911553,-0.91593504
0.036,-0.8232637,1.7907102,-0.9169181
0.036,-0.82383096,1.7902647,-0.91790116
0.036,-0.8243974,1.7898186,-0.9188841
0.036,-0.824963,1.7893722,-0.91986704
0.036,-0.8255278,1.7889253,-0.92085
0.036,-0.8260917,1.7884779,-0.92183286
0.036,-0.82665485,1.78803,-0.9228157
0.036,-0.82721716,1.7875818,-0.9237985
0.036,-0.82777864,1.7871331,-0.92478126
0.036,-0.8283393,1.7866839,-0.92576396
0.036,-0.8288991,1.7862344,-0.92674667
0.036,-0.82945806,1.7857842,-0.9277293
0.036,-0.8300162,1.7853338,-0.92871195
0.036,-0.8305735,1.7848829,-0.92969453
0.036,-0.83113,1.7844315,-0.93067706
0.036,-0.83168566,1.7839797,-0.9316596
0.036,-0.8322405,1.7835274,-0.93264204
0.036,-0.8327945,1.7830746,-0.9336245
0.036,-0.8333477,1.7826215,-0.93460685
0.036,-0.83390003,1.7821679,-0.93558925
0.036,-0.8344515,1.7817138,-0.93657154
0.036,-0.8350022,1.7812593,-0.9375538
0.036,-0.835552,1.7808044,-0.93853605
0.036,-0.836101,1.7803489,-0.9395183
0.036,-0.8366492,1.7798932,-0.94050044
0.036,-0.83719647,1.7794368,-0.9414826
0.036,-0.837743,1.7789801,-0.94246465
0.036,-0.8382886,1.7785228,-0.94344676
0.036,-0.8388334,1.7780653,-0.94442874
0.036,-0.8393774,1.7776072,-0.9454107
0.036,-0.8399205,1.7771487,-0.94639266
0.036,-0.8404628,1.7766898,-0.9473746
0.036,-0.84100425,1.7762303,-0.94835645
0.036,-0.84154487,1.7757705,-0.94933826
0.036,-0.84208465,1.7753103,-0.95032007
0.036,-0.84262353,1.7748495,-0.9513018
0.036,-0.84316164,1.7743883,-0.9522835
0.036,-0.84369886,1.7739267,-0.9532652
0.036,-0.84423524,1.7734647,-0.9542468
0.036,-0.8447708,1.7730021,-0.95522845
0.036,-0.8453055,1.7725391,-0.95621
0.036,-0.8458394,1.7720758,-0.9571915
0.036,-0.84637237,1.7716119,-0.95817304
0.036,-0.8469046,1.7711477,-0.9591545
0.036,-0.8474359,1.7706829,-0.9601359
0.036,-0.8479664,1.7702178,-0.96111727
0.036,-0.84849596,1.7697521,-0.9620986
0.036,-0.8490248,1.7692862,-0.96307987
0.036,-0.8495527,1.7688197,-0.96406114
0.036,-0.8500798,1.7683527,-0.96504235
0.036,-0.85060596,1.7678853,-0.9660235
0.036,-0.8511314,1.7674176,-0.96700466
0.036,-0.8516559,1.7669493,-0.96798575
0.036,-0.8521796,1.7664806,-0.96896684
0.036,-0.8527024,1.7660115,-0.9699478
0.036,-0.8532244,1.7655419,-0.97092885
0.036,-0.85374546,1.7650719,-0.97190976
0.036,-0.85426575,1.7646013,-0.9728907
0.036,-0.85478514,1.7641305,-0.9738715
0.036,-0.8553037,1.7636591,-0.9748524
0.036,-0.85582143,1.7631873,-0.9758332
0.036,-0.85633826,1.7627151,-0.9768139
0.036,-0.85685426,1.7622424,-0.97779465
0.036,-0.85736936,1.7617693,-0.9787753
0.036,-0.85788363,1.7612958,-0.97975594
0.036,-0.85839707,1.7608218,-0.9807365
0.036,-0.8589096,1.7603474,-0.98171705
0.036,-0.8594213,1.7598724,-0.9826976
0.036,-0.8599321,1.7593971,-0.98367804
0.036,-0.86044216,1.7589214,-0.9846585
0.036,-0.86095124,1.7584453,-0.9856389
0.036,-0.8614595,1.7579685,-0.98661923
0.036,-0.8619669,1.7574915,-0.98759955
0.036,-0.8624734,1.757014,-0.98857987
0.036,-0.8629791,1.756536,-0.9895601
0.036,-0.8634839,1.7560576,-0.9905403
0.036,-0.86398786,1.7555789,-0.99152046
0.036,-0.8644909,1.7550995,-0.9925006
0.036,-0.86499316,1.7546198,-0.9934807
0.036,-0.8654945,1.7541397,-0.9944607
0.036,-0.865995,1.7536591,-0.9954407
0.036,-0.8664946,1.7531781,-0.9964207
0.036,-0.86699337,1.7526966,-0.9974006
0.036,-0.86749125,1.7522148,-0.9983805
0.036,-0.8679883,1.7517325,-0.9993603
0.036,-0.86848444,1.7512497,-1.0003401
0.036,-0.8689797,1.7507664,-1.0013199
0.036,-0.8694741,1.7502828,-1.0022995
0.036,-0.86996764,1.7497987,-1.0032793
0.036,-0.87046033,1.7493142,-1.0042589
0.036,-0.8709521,1.7488292,-1.0052385
0.036,-0.8714431,1.7483438,-1.0062181
0.036,-0.8719331,1.747858,-1.0071976
0.036,-0.87242234,1.7473717,-1.008177
0.036,-0.8729106,1.7468851,-1.0091565
0.036,-0.87339807,1.7463979,-1.0101359
0.036,-0.8738847,1.7459103,-1.0111153
0.036,-0.87437034,1.7454222,-1.0120946
0.036,-0.87485516,1.7449338,-1.0130739
0.036,-0.8753391,1.744445,-1.0140531
0.036,-0.8758222,1.7439556,-1.0150323
0.036,-0.8763044,1.7434658,-1.0160115
0.036,-0.8767857,1.7429756,-1.0169905
0.036,-0.87726617,1.742485,-1.0179697
0.036,-0.8777457,1.7419939,-1.0189487
0.036,-0.8782244,1.7415024,-1.0199277
0.036,-0.8791791,1.7410104,-1.0209067
0.036,-0.8796552,1.7405181,-1.0218855
0.036,-0.88013035,1.7400253,-1.0228645
0.036,-0.8806046,1.739532,-1.0238433
0.036,-0.88107806,1.7390383,-1.024822
0.036,-0.8815506,1.7385442,-1.0258008
0.036,-0.88202226,1.7380497,-1.0267795
0.036,-0.882493,1.7375547,-1.0277581
0.036,-0.8829629,1.7370592,-1.0287368
0.036,-0.8834319,1.7365634,-1.0297154
0.036,-0.8839,1.7360672,-1.0306939
0.036,-0.8843672,1.7355704,-1.0316725
0.036,-0.8848336,1.7350732,-1.032651
0.036,-0.8852991,1.7345756,-1.0336293
0.036,-0.8862273,1.7340777,-1.0346076
0.036,-0.88669014,1.7335792,-1.035586
0.036,-0.8871521,1.7330803,-1.0365644
0.036,-0.8876131,1.732581,-1.0375426
0.036,-0.88807327,1.7320812,-1.0385208
0.036,-0.8885325,1.731581,-1.0394989
0.036,-0.8889909,1.7310804,-1.040477
0.036,-0.88944834,1.7305794,-1.0414551
0.036,-0.8899049,1.7300779,-1.0424333
0.036,-0.89036065,1.729576,-1.0434113
0.036,-0.89081544,1.7290736,-1.0443892
0.036,-0.8912694,1.7285708,-1.0453671
0.036,-0.8917224,1.7280676,-1.046345
0.036,-0.89217454,1.727564,-1.0473229
0.036,-0.8926258,1.7270598,-1.0483006
0.036,-0.8930761,1.7265553,-1.0492784
0.036,-0.8935256,1.7260504,-1.0502561
0.036,-0.8939742,1.725545,-1.0512338
0.036,-0.8944218,1.7250392,-1.0522114
0.036,-0.8948686,1.724533,-1.0531889
0.036,-0.8953145,1.7240263,-1.0541666
0.036,-0.89575946,1.7235192,-1.0551441
0.036,-0.8962036,1.7230116,-1.0561215
0.036,-0.89664674,1.7225037,-1.0570989
0.036,-0.89708906,1.7219954,-1.0580763
0.036,-0.89753044,1.7214864,-1.0590535
0.036,-0.897971,1.7209772,-1.0600309
0.036,-0.89841056,1.7204676,-1.0610081
0.036,-0.89884925,1.7194469,-1.0619854
0.036,-0.8992871,1.7184246,-1.0639396
0.036,-0.899724,1.7179127,-1.0658938
0.036,-0.90016,1.7174004,-1.0668707
0.036,-0.9005951,1.7168877,-1.0678477
0.036,-0.90102935,1.7163746,-1.0688245
0.036,-0.9014626,1.7158611,-1.0698014
0.036,-0.90189505,1.715347,-1.0707783
0.036,-0.9023265,1.7148327,-1.071755
0.036,-0.90275717,1.7143178,-1.0727317
0.036,-0.90318686,1.7138026,-1.0737084
0.036,-0.90361565,1.7127707,-1.0746851
0.036,-0.90404356,1.7122542,-1.0766383
0.036,-0.9044705,1.7117372,-1.0776148
0.036,-0.9048966,1.710702,-1.0785913
0.036,-0.9053218,1.7101837,-1.0805441
0.036,-0.90574604,1.7096651,-1.0815204
0.036,-0.9061694,1.7091459,-1.0824968
0.036,-0.9065919,1.7086264,-1.083473
0.036,-0.9070134,1.7081064,-1.0844493
0.036,-0.9074341,1.7075859,-1.0854254
0.036,-0.90785384,1.7070651,-1.0864016
0.036,-0.9082727,1.7065439,-1.0873777
0.036,-0.9086906,1.7060223,-1.0883536
0.036,-0.9091076,1.7055001,-1.0893297
0.036,-0.9095237,1.7049776,-1.0903057
0.036,-0.90993893,1.7044547,-1.0912815
0.036,-0.9103532,1.7039312,-1.0922574
0.036,-0.91076654,1.7034074,-1.0932332
0.036,-0.91117907,1.7028831,-1.0942091
0.036,-0.9115906,1.7023585,-1.0951848
0.036,-0.91200125,1.7018335,-1.0961604
0.036,-0.912411,1.7013079,-1.0971361
0.036,-0.9128198,1.700782,-1.0981117
0.036,-0.9132277,1.7002556,-1.0990872
0.036,-0.91363466,1.6997288,-1.1000628
0.036,-0.91363466,1.6992016,-1.1010383
0.036,-0.91404074,1.698674,-1.1020137
0.036,-0.91444594,1.6981459,-1.1029891
0.036,-0.9148502,1.6976174,-1.1039644
0.036,-0.9152535,1.6970885,-1.1049397
0.036,-0.9156559,1.6965592,-1.105915
0.036,-0.91605747,1.6960294,-1.1068902
0.036,-0.916458,1.6954992,-1.1078653
0.036,-0.9168577,1.6949686,-1.1088405
